ETH Simulated time (yr AD),ETH solar modulation parameter (MeV),ETH solar modulation parameter sig (MeV),QL Simulated time (yr AD),QL solar modulation parameter (MeV),Sunspot times (yr AD),Sunspots
1546.16666666666,432.984407554707,136.95626789368, , , , 
1546.25,435.441853405251,138.61779025062, , , , 
1546.33333333333,437.739745866975,140.36322409322, , , , 
1546.41666666666,439.872325799119,142.185157961326, , , , 
1546.5,441.83359567633,144.07529290328, , , , 
1546.58333333333,443.617360267708,146.024490853562, , , , 
1546.66666666666,445.217272750209,148.022831537626, , , , 
1546.75,446.626886029798,150.059677933213, , , , 
1546.83333333333,447.83970911715,152.123750245257, , , , 
1546.91666666666,448.849268460484,154.203208252539, , , , 
1547,449.649174178241,156.285741760088, , , , 
1547.08333333333,450.233191154509,158.358668748604, , , , 
1547.16666666666,450.59531494299,160.409040668068, , , , 
1547.25,450.729852346332,162.423754194419, , , , 
1547.33333333333,450.631506387553,164.389668655086, , , , 
1547.41666666666,450.295465188374,166.293728211744, , , , 
1547.5,449.71749404718,168.123087747776, , , , 
1547.58333333333,448.894029788829,169.865241240232, , , , 
1547.66666666666,447.822276246672,171.508151208261, , , , 
1547.75,446.500299534823,173.040377627739, , , , 
1547.83333333333,444.927121575867,174.451204486167, , , , 
1547.91666666666,443.102810165775,175.730761922723, , , , 
1548,441.028563686316,176.870141660983, , , , 
1548.08333333333,438.70678843075,177.86150322977, , , , 
1548.16666666666,436.141166433211,178.698168369008, , , , 
1548.25,433.336711742457,179.374701143845, , , , 
1548.33333333333,430.299813279637,179.886971671331, , , , 
1548.41666666666,427.038262729718,180.232201896561, , , , 
1548.5,423.561266273219,180.408992401847, , , , 
1548.58333333333,419.879439326751,180.417329739981, , , , 
1548.66666666666,416.004783816556,180.258574273659, , , , 
1548.75,411.950647860859,179.935428988314, , , , 
1548.83333333333,407.731668088291,179.451890190084, , , , 
1548.91666666666,403.363695174422,178.813181368584, , , , 
1549,398.863703536906,178.02567180043, , , , 
1549.08333333333,394.249686477427,177.096781718319, , , , 
1549.16666666666,389.540538349893,176.034876075852, , , , 
1549.25,384.755925505864,174.849149078897, , , , 
1549.33333333333,379.916147794493,173.549501711436, , , , 
1549.41666666666,375.041992318579,172.146414465564, , , , 
1549.5,370.154581045063,170.650817419647, , , , 
1549.58333333333,365.275213787034,169.073959719161, , , , 
1549.66666666666,360.425208030062,167.427280406792, , , , 
1549.75,355.625737067774,165.722282419769, , , , 
1549.83333333333,350.897667937362,163.970411423381, , , , 
1549.91666666666,346.2614007028,162.182940983696, , , , 
1550,341.736710717626,160.370865405573, , , , 
1550.08333333333,337.342595593541,158.544801382121, , , , 
1550.16666666666,333.097128662016,156.714899425571, , , , 
1550.25,329.017320685128,154.890765877235, , , , 
1550.33333333333,325.118991423582,153.081396120598, , , , 
1550.41666666666,321.416652439731,151.295119441338, , , , 
1550.5,317.923402264282,149.539555788364, , , , 
1550.58333333333,314.65083482885,147.821584487019, , , , 
1550.66666666666,311.608961873902,146.147324734658, , , , 
1550.75,308.806149880961,144.522127469847, , , , 
1550.83333333333,306.249071945368,142.950577957084, , , , 
1550.91666666666,303.942674898097,141.436508177913, , , , 
1551,301.890161898333,139.983017874287, , , , 
1551.08333333333,300.092990644739,138.59250287047, , , , 
1551.16666666666,298.550887275358,137.266689153894, , , , 
1551.25,297.261875921654,136.006671183743, , , , 
1551.33333333333,296.222323741145,134.812953034005, , , , 
1551.41666666666,295.427001087021,133.685491207227, , , , 
1551.5,294.869156303323,132.623738196286, , , , 
1551.58333333333,294.540604474246,131.626686085574, , , , 
1551.66666666666,294.43182930888,130.69290967133, , , , 
1551.75,294.532097206255,129.820608747641, , , , 
1551.83333333333,294.829582417726,129.007649348201, , , , 
1551.91666666666,295.311502102306,128.251603857711, , , , 
1552,295.964259954149,127.549790020035, , , , 
1552.08333333333,296.773596970591,126.899308974426, , , , 
1552.16666666666,297.724747829208,126.297082533891, , , , 
1552.25,298.802601260846,125.739889963331, , , , 
1552.33333333333,299.991862744912,125.224404509385, , , , 
1552.41666666666,301.277217806529,124.747229880351, , , , 
1552.5,302.643494151202,124.30493678088, , , , 
1552.58333333333,304.075820823916,123.894099482757, , , , 
1552.66666666666,305.559782523518,123.511332272654, , , , 
1552.75,307.08156713941,123.153325471792, , , , 
1552.83333333333,308.628104506037,122.816880574792, , , , 
1552.91666666666,310.187194291347,122.498943902321, , , , 
1553,311.747620852002,122.196638004296, , , , 
1553.08333333333,313.299252825298,121.907289905932, , , , 
1553.16666666666,314.83312525497,121.628455207145, , , , 
1553.25,316.341502257315,121.35793708977, , , , 
1553.33333333333,317.817918660722,121.093799481553, , , , 
1553.41666666666,319.257199629093,120.834373925897, , , , 
1553.5,320.655457899104,120.578260030225, , , , 
1553.58333333333,322.010068853021,120.324319653278, , , , 
1553.66666666666,323.31962419539,120.071665222019, , , , 
1553.75,324.583865507631,119.819642744639, , , , 
1553.83333333333,325.803599425679,119.567810218425, , , , 
1553.91666666666,326.980596627375,119.315912234273, , , , 
1554,328.117477229806,119.0638516657, , , , 
1554.08333333333,329.217585566256,118.811659402549, , , , 
1554.16666666666,330.28485758602,118.559463138759, , , , 
1554.25,331.3236842262,118.307456234838, , , , 
1554.33333333333,332.338774014335,118.055867641364, , , , 
1554.41666666666,333.335017924858,117.804933796657, , , , 
1554.5,334.317359217273,117.554873313253, , , , 
1554.58333333333,335.290670686915,117.305865152288, , , , 
1554.66666666666,336.259641477684,117.058030853789, , , , 
1554.75,337.228675339665,116.811421246102, , , , 
1554.83333333333,338.201801960257,116.566007906385, , , , 
1554.91666666666,339.182602752751,116.321679493964, , , , 
1555,340.174152248566,116.078242933591, , , , 
1555.08333333333,341.178976002488,115.835429290622, , , , 
1555.16666666666,342.199025670685,115.592904065028, , , , 
1555.25,343.235671641654,115.350281547664, , , , 
1555.33333333333,344.289713282716,115.107142831811, , , , 
1555.41666666666,345.361406519232,114.863057041327, , , , 
1555.5,346.450508107927,114.617605304426, , , , 
1555.58333333333,347.556335611217,114.370406960512, , , , 
1555.66666666666,348.677841729012,114.121147442393, , , , 
1555.75,349.813701297186,113.869607234707, , , , 
1555.83333333333,350.962408916478,113.615691270382, , , , 
1555.91666666666,352.122384830756,113.359458085974, , , , 
1556,353.292086332251,113.101148014454, , , , 
1556.08333333333,354.470121658854,112.841209662426, , , , 
1556.16666666666,355.655363137483,112.580323924469, , , , 
1556.25,356.847056314868,112.319424860441, , , , 
1556.33333333333,358.04492203957,112.059716904754, , , , 
1556.41666666666,359.249248845941,111.802688051385, , , , 
1556.5,360.460973426646,111.550118813859, , , , 
1556.58333333333,361.68174739076,111.304086870363, , , , 
1556.66666666666,362.913988869866,111.066967374812, , , , 
1556.75,364.16091785864,110.841428958629, , , , 
1556.83333333333,365.426574465284,110.630425472855, , , , 
1556.91666666666,366.715819505769,110.437183531143, , , , 
1557,368.034317109496,110.265185918184, , , , 
1557.08333333333,369.388499222662,110.118150933791, , , , 
1557.16666666666,370.785512120526,110.000007762184, , , , 
1557.25,372.233145298159,109.91486800615, , , , 
1557.33333333333,373.73974341313,109.866993616401, , , , 
1557.41666666666,375.31410228824,109.860761564656, , , , 
1557.5,376.965350321225,109.900625725619, , , , 
1557.58333333333,378.702816973653,109.991076522159, , , , 
1557.66666666666,380.535890318941,110.136598940106, , , , 
1557.75,382.473865920714,110.341629540579, , , , 
1557.83333333333,384.525789589611,110.610513100384, , , , 
1557.91666666666,386.700296830659,110.947459501178, , , , 
1558,389.005452042598,111.356501468695, , , , 
1558.08333333333,391.448590743753,111.841453739263, , , , 
1558.16666666666,394.036168214594,112.405874206391, , , , 
1558.25,396.773617880734,113.053027574221, , , , 
1558.33333333333,399.665222476455,113.785852011165, , , , 
1558.41666666666,402.714000582835,114.606929250962, , , , 
1558.5,405.921610621514,115.518458527917, , , , 
1558.58333333333,409.288273868722,116.522234657558, , , , 
1558.66666666666,412.812717552838,117.619630481152, , , , 
1558.75,416.492138610953,118.81158378147, , , , 
1558.83333333333,420.322188201381,120.098588651628, , , , 
1558.91666666666,424.296976596197,121.480691164399, , , , 
1559,428.409097610402,122.957489051061, , , , 
1559.08333333333,432.6496712801,124.528134968992, , , , 
1559.16666666666,437.008403136703,126.191342845588, , , , 
1559.25,441.473658212989,127.945396767434, , , , 
1559.33333333333,446.032547889023,129.788161946488, , , , 
1559.41666666666,450.671027785895,131.71709740654, , , , 
1559.5,455.37400505182,133.729270142695, , , , 
1559.58333333333,460.125453497948,135.821370577748, , , , 
1559.66666666666,464.908535113192,137.989729163717, , , , 
1559.75,469.70572651995,140.230333964294, , , , 
